#INH Enhancers
#Created from output/INH_5KB_STITCHED_REGION_MAP.txt
#Ranked by INH.H3K27ac.sorted.bam
#Using cutoff of 15595.8 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	INH.H3K27ac.sorted.bam	enhancerRank	isSuper
1_peak_89543_lociStitched	chr2	44858400	44858600	1	201	38.82	37298	0
1_peak_44958_lociStitched	chr15	66115400	66115600	1	201	38.78	37299	0
1_peak_90933_lociStitched	chr2	60698400	60698600	1	201	38.78	37300	0
1_peak_96434_lociStitched	chr2	136166800	136167000	1	201	38.66	37301	0
1_peak_71587_lociStitched	chr19	36909800	36910000	1	201	38.66	37302	0
1_peak_146378_lociStitched	chr7	100114000	100114200	1	201	38.54	37303	0
1_peak_127237_lociStitched	chr5	108615600	108615800	1	201	38.54	37304	0
1_peak_48318_lociStitched	chr15	99001200	99001400	1	201	38.5	37305	0
1_peak_63812_lociStitched	chr18	24616200	24616400	1	201	38.5	37306	0
1_peak_137637_lociStitched	chr6	91889400	91889600	1	201	38.42	37307	0
1_peak_28237_lociStitched	chr13	29222200	29222400	1	201	38.38	37308	0
1_peak_22198_lociStitched	chr12	57282800	57283000	1	201	38.38	37309	0
1_peak_59762_lociStitched	chr17	62276000	62276400	1	401	38.36	37310	0
1_peak_88145_lociStitched	chr2	30825800	30826000	1	201	38.26	37311	0
1_peak_164237_lociStitched	chr9	72298600	72298800	1	201	38.26	37312	0
1_peak_63497_lociStitched	chr18	21941400	21941800	1	401	38.24	37313	0
1_peak_9990_lociStitched	chr11	3661000	3661200	1	201	38.22	37314	0
1_peak_69594_lociStitched	chr19	5492400	5492600	1	201	38.18	37315	0
1_peak_48262_lociStitched	chr15	98714400	98714600	1	201	38.1	37316	0
1_peak_157922_lociStitched	chr8	123214000	123214200	1	201	38.1	37317	0
1_peak_151065_lociStitched	chr8	33695200	33695400	1	201	38.1	37318	0
1_peak_45016_lociStitched	chr15	66931600	66931800	1	201	38.1	37319	0
1_peak_160732_lociStitched	chr9	37655200	37655400	1	201	38.06	37320	0
1_peak_169555_lociStitched	chrX	94538800	94539000	1	201	38.06	37321	0
1_peak_78293_lociStitched	chr1	82228800	82229400	1	601	38.04	37322	0
1_peak_96788_lociStitched	chr2	140244200	140244800	1	601	38.04	37323	0
1_peak_57403_lociStitched	chr17	24959400	24959600	1	201	38.02	37324	0
1_peak_155085_lociStitched	chr8	94343600	94343800	1	201	38.02	37325	0
1_peak_35902_lociStitched	chr14	29052000	29052400	1	401	38	37326	0
1_peak_54033_lociStitched	chr16	67062000	67062400	1	401	38	37327	0
1_peak_14327_lociStitched	chr11	70526600	70527000	1	401	38	37328	0
1_peak_76556_lociStitched	chr1	54415200	54415400	1	201	37.92	37329	0
1_peak_166914_lociStitched	chr9	110554400	110554600	1	201	37.84	37330	0
1_peak_109866_lociStitched	chr4	12261800	12262000	1	201	37.84	37331	0
1_peak_70011_lociStitched	chr19	8579000	8579200	1	201	37.84	37332	0
1_peak_126328_lociStitched	chr5	92332400	92332800	1	401	37.84	37333	0
1_peak_101136_lociStitched	chr3	23851200	23852000	1	801	37.84	37334	0
1_peak_112041_lociStitched	chr4	55041000	55041800	1	801	37.84	37335	0
1_peak_71302_lociStitched	chr19	29787200	29787400	1	201	37.8	37336	0
2_peak_40228_lociStitched	chr14	114879000	114880800	2	602	37.8	37337	0
1_peak_89246_lociStitched	chr2	38403400	38403600	1	201	37.76	37338	0
1_peak_169846_lociStitched	chrX	102120400	102121000	1	601	37.74	37339	0
1_peak_79452_lociStitched	chr1	95344000	95344200	1	201	37.68	37340	0
1_peak_20872_lociStitched	chr12	29093400	29093800	1	401	37.68	37341	0
1_peak_81652_lociStitched	chr1	143872200	143873400	1	1201	37.56	37342	0
1_peak_156922_lociStitched	chr8	117605800	117606000	1	201	37.52	37343	0
1_peak_159587_lociStitched	chr9	25527200	25527400	1	201	37.52	37344	0
1_peak_88782_lociStitched	chr2	34248600	34248800	1	201	37.52	37345	0
1_peak_5724_lociStitched	chr10	77865200	77865600	1	401	37.52	37346	0
1_peak_74001_lociStitched	chr1	21078000	21078200	1	201	37.44	37347	0
1_peak_71329_lociStitched	chr19	31778800	31779400	1	601	37.44	37348	0
1_peak_9903_lociStitched	chr10	130287200	130287800	1	601	37.44	37349	0
1_peak_168344_lociStitched	chrX	17017800	17018400	1	601	37.38	37350	0
1_peak_165074_lociStitched	chr9	88005400	88006000	1	601	37.38	37351	0
2_peak_78864_lociStitched	chr1	89069000	89069400	2	402	37.32	37352	0
1_peak_159708_lociStitched	chr9	28084600	28084800	1	201	37.28	37353	0
1_peak_4709_lociStitched	chr10	68104000	68104200	1	201	37.28	37354	0
1_peak_32049_lociStitched	chr13	83544800	83545000	1	201	37.24	37355	0
1_peak_131710_lociStitched	chr5	150144000	150144200	1	201	37.16	37356	0
1_peak_144720_lociStitched	chr7	77249400	77249800	1	401	37.16	37357	0
1_peak_2924_lociStitched	chr10	42475000	42475200	1	201	37.12	37358	0
1_peak_135923_lociStitched	chr6	65721000	65721400	1	401	37.12	37359	0
1_peak_79164_lociStitched	chr1	91878800	91879200	1	401	37.12	37360	0
1_peak_168889_lociStitched	chrX	57655600	57657000	1	1401	37.1	37361	0
1_peak_97444_lociStitched	chr2	150361000	150361200	1	201	37.08	37362	0
1_peak_89375_lociStitched	chr2	40844200	40844600	1	401	37.08	37363	0
2_peak_30693_lociStitched	chr13	55534200	55535400	2	402	37.08	37364	0
1_peak_12857_lociStitched	chr11	53980800	53981000	1	201	37.04	37365	0
1_peak_74755_lociStitched	chr1	31050000	31050800	1	801	37.04	37366	0
1_peak_169977_lociStitched	chrX	109120400	109120600	1	201	37	37367	0
2_peak_106986_lociStitched	chr3	125714600	125715600	2	802	37	37368	0
1_peak_125856_lociStitched	chr5	81548800	81549800	1	1001	37	37369	0
1_peak_166635_lociStitched	chr9	108047200	108047400	1	201	36.96	37370	0
1_peak_169201_lociStitched	chrX	71963800	71964000	1	201	36.92	37371	0
1_peak_19704_lociStitched	chr12	3240000	3240200	1	201	36.92	37372	0
1_peak_149790_lociStitched	chr8	8862800	8863400	1	601	36.9	37373	0
1_peak_169847_lociStitched	chrX	102127800	102128200	1	401	36.88	37374	0
1_peak_78056_lociStitched	chr1	75915400	75915800	1	401	36.8	37375	0
1_peak_150979_lociStitched	chr8	30542000	30542800	1	801	36.8	37376	0
1_peak_30731_lociStitched	chr13	56083800	56084000	1	201	36.76	37377	0
1_peak_73941_lociStitched	chr1	19016600	19017000	1	401	36.72	37378	0
1_peak_32227_lociStitched	chr13	89849600	89850400	1	801	36.72	37379	0
1_peak_90695_lociStitched	chr2	59587400	59587800	1	401	36.68	37380	0
1_peak_147338_lociStitched	chr7	113131600	113131800	1	201	36.6	37381	0
1_peak_21874_lociStitched	chr12	46917400	46917800	1	401	36.6	37382	0
1_peak_48844_lociStitched	chr15	102426800	102427000	1	201	36.56	37383	0
1_peak_73734_lociStitched	chr1	15427000	15427200	1	201	36.56	37384	0
1_peak_116328_lociStitched	chr4	119319400	119319800	1	401	36.56	37385	0
1_peak_38072_lociStitched	chr14	63533400	63533600	1	201	36.52	37386	0
1_peak_78069_lociStitched	chr1	76535200	76535600	1	401	36.52	37387	0
1_peak_26968_lociStitched	chr12	117283600	117284000	1	401	36.52	37388	0
1_peak_82489_lociStitched	chr1	155584400	155584600	1	201	36.4	37389	0
1_peak_21331_lociStitched	chr12	37334400	37335200	1	801	36.4	37390	0
1_peak_12677_lociStitched	chr11	51493400	51494400	1	1001	36.4	37391	0
1_peak_26164_lociStitched	chr12	108187400	108187600	1	201	36.32	37392	0
1_peak_145206_lociStitched	chr7	82725800	82726000	1	201	36.28	37393	0
1_peak_170630_lociStitched	chrX	158241800	158242000	1	201	36.2	37394	0
1_peak_7323_lociStitched	chr10	93332200	93332800	1	601	36.18	37395	0
1_peak_15599_lociStitched	chr11	83443400	83443600	1	201	36.12	37396	0
1_peak_98700_lociStitched	chr2	161813800	161814000	1	201	36.12	37397	0
1_peak_91489_lociStitched	chr2	70853200	70853600	1	401	36.12	37398	0
1_peak_68292_lociStitched	chr18	74283400	74283600	1	201	36.04	37399	0
1_peak_70203_lociStitched	chr19	11771400	11771600	1	201	36.04	37400	0
1_peak_76639_lociStitched	chr1	55576000	55576400	1	401	36.04	37401	0
1_peak_170922_lociStitched	chrX	166514600	166514800	1	201	36	37402	0
1_peak_106837_lociStitched	chr3	123560000	123560200	1	201	36	37403	0
1_peak_106447_lociStitched	chr3	115993400	115993600	1	201	35.88	37404	0
1_peak_127877_lociStitched	chr5	114422600	114422800	1	201	35.88	37405	0
1_peak_69024_lociStitched	chr18	82016600	82017000	1	401	35.84	37406	0
1_peak_26973_lociStitched	chr12	117734600	117735000	1	401	35.8	37407	0
1_peak_169480_lociStitched	chrX	86976000	86976400	1	401	35.8	37408	0
1_peak_106704_lociStitched	chr3	121643200	121643400	1	201	35.76	37409	0
1_peak_39728_lociStitched	chr14	98587600	98588000	1	401	35.72	37410	0
1_peak_60878_lociStitched	chr17	75380600	75381000	1	401	35.72	37411	0
1_peak_50690_lociStitched	chr16	19963800	19964400	1	601	35.7	37412	0
1_peak_115783_lociStitched	chr4	107787800	107788000	1	201	35.68	37413	0
1_peak_105280_lociStitched	chr3	98053000	98053200	1	201	35.64	37414	0
1_peak_123553_lociStitched	chr5	34874600	34874800	1	201	35.64	37415	0
1_peak_98540_lociStitched	chr2	158380400	158380600	1	201	35.6	37416	0
1_peak_74011_lociStitched	chr1	21868600	21869400	1	801	35.6	37417	0
2_peak_113562_lociStitched	chr4	76727400	76728400	2	802	35.6	37418	0
1_peak_97260_lociStitched	chr2	145700400	145700600	1	201	35.56	37419	0
1_peak_22832_lociStitched	chr12	73755600	73756000	1	401	35.52	37420	0
1_peak_20021_lociStitched	chr12	5320200	5320400	1	201	35.48	37421	0
1_peak_148243_lociStitched	chr7	127104000	127104200	1	201	35.48	37422	0
1_peak_165069_lociStitched	chr9	87634000	87634400	1	401	35.48	37423	0
1_peak_55693_lociStitched	chr16	95291600	95292000	1	401	35.4	37424	0
1_peak_111835_lociStitched	chr4	48843600	48843800	1	201	35.36	37425	0
1_peak_68290_lociStitched	chr18	74217600	74218000	1	401	35.32	37426	0
1_peak_85298_lociStitched	chr1	187969400	187969800	1	401	35.32	37427	0
1_peak_60966_lociStitched	chr17	78792200	78792400	1	201	35.28	37428	0
1_peak_138494_lociStitched	chr6	107855800	107856200	1	401	35.28	37429	0
1_peak_139017_lociStitched	chr6	114644600	114644800	1	201	35.24	37430	0
1_peak_126324_lociStitched	chr5	92220400	92220600	1	201	35.24	37431	0
1_peak_34981_lociStitched	chr14	18021600	18022400	1	801	35.2	37432	0
1_peak_168944_lociStitched	chrX	60825200	60826200	1	1001	35.1	37433	0
1_peak_29964_lociStitched	chr13	48357600	48358000	1	401	35.08	37434	0
1_peak_130941_lociStitched	chr5	141935800	141936200	1	401	35.08	37435	0
2_peak_71547_lociStitched	chr19	36084800	36085200	2	402	35.08	37436	0
1_peak_168542_lociStitched	chrX	35845800	35846400	1	601	35.04	37437	0
1_peak_99153_lociStitched	chr2	165680200	165680400	1	201	34.96	37438	0
1_peak_101006_lociStitched	chr3	21578800	21579000	1	201	34.96	37439	0
1_peak_21897_lociStitched	chr12	50597800	50598200	1	401	34.96	37440	0
1_peak_170022_lociStitched	chrX	120670000	120671200	1	1201	34.92	37441	0
1_peak_27075_lociStitched	chr13	3602200	3602400	1	201	34.84	37442	0
1_peak_100601_lociStitched	chr3	10258200	10258600	1	401	34.84	37443	0
1_peak_140227_lociStitched	chr6	126190200	126190600	1	401	34.84	37444	0
1_peak_104457_lociStitched	chr3	87854800	87855000	1	201	34.76	37445	0
1_peak_32631_lociStitched	chr13	94991600	94991800	1	201	34.76	37446	0
1_peak_141465_lociStitched	chr6	147793800	147794400	1	601	34.74	37447	0
1_peak_147550_lociStitched	chr7	115411200	115411800	1	601	34.74	37448	0
1_peak_168684_lociStitched	chrX	47937200	47937400	1	201	34.72	37449	0
1_peak_78825_lociStitched	chr1	88300400	88300600	1	201	34.68	37450	0
1_peak_62603_lociStitched	chr18	7600600	7600800	1	201	34.64	37451	0
1_peak_146856_lociStitched	chr7	109160000	109160200	1	201	34.6	37452	0
1_peak_28214_lociStitched	chr13	28592600	28592800	1	201	34.6	37453	0
1_peak_1337_lociStitched	chr10	17111200	17111400	1	201	34.6	37454	0
1_peak_57118_lociStitched	chr17	15068200	15068400	1	201	34.56	37455	0
1_peak_58539_lociStitched	chr17	33031400	33031600	1	201	34.56	37456	0
1_peak_137036_lociStitched	chr6	87013400	87014200	1	801	34.56	37457	0
1_peak_113650_lociStitched	chr4	81900000	81900200	1	201	34.48	37458	0
1_peak_26324_lociStitched	chr12	109585800	109586000	1	201	34.48	37459	0
1_peak_115763_lociStitched	chr4	107317600	107317800	1	201	34.4	37460	0
1_peak_113572_lociStitched	chr4	77259400	77260000	1	601	34.32	37461	0
1_peak_169660_lociStitched	chrX	99225400	99226000	1	601	34.32	37462	0
1_peak_163980_lociStitched	chr9	69169800	69170000	1	201	34.28	37463	0
1_peak_70034_lociStitched	chr19	8873000	8873200	1	201	34.28	37464	0
1_peak_81363_lociStitched	chr1	134963400	134963600	1	201	34.24	37465	0
1_peak_84007_lociStitched	chr1	174320600	174321000	1	401	34.2	37466	0
1_peak_159519_lociStitched	chr9	24302600	24303600	1	1001	34.2	37467	0
1_peak_131333_lociStitched	chr5	145240600	145240800	1	201	34.08	37468	0
1_peak_53829_lociStitched	chr16	61442000	61442400	1	401	34.08	37469	0
1_peak_11006_lociStitched	chr11	20372200	20372400	1	201	34	37470	0
2_peak_83695_lociStitched	chr1	169698400	169699400	2	802	34	37471	0
1_peak_129221_lociStitched	chr5	123738000	123738400	1	401	33.92	37472	0
1_peak_61495_lociStitched	chr17	86054800	86055200	1	401	33.88	37473	0
1_peak_15504_lociStitched	chr11	81486400	81486800	1	401	33.88	37474	0
1_peak_32103_lociStitched	chr13	84038600	84038800	1	201	33.84	37475	0
1_peak_142459_lociStitched	chr7	30230400	30230600	1	201	33.84	37476	0
1_peak_116172_lociStitched	chr4	117551600	117551800	1	201	33.8	37477	0
1_peak_39291_lociStitched	chr14	78007400	78007800	1	401	33.76	37478	0
1_peak_58540_lociStitched	chr17	33100000	33100200	1	201	33.68	37479	0
1_peak_41882_lociStitched	chr15	25577200	25577800	1	601	33.66	37480	0
1_peak_35247_lociStitched	chr14	21441400	21441600	1	201	33.64	37481	0
1_peak_119743_lociStitched	chr4	148975600	148976000	1	401	33.64	37482	0
1_peak_158386_lociStitched	chr8	125595400	125595600	1	201	33.56	37483	0
1_peak_121166_lociStitched	chr5	8574000	8574200	1	201	33.52	37484	0
1_peak_42616_lociStitched	chr15	32767600	32767800	1	201	33.48	37485	0
1_peak_119247_lociStitched	chr4	141219600	141219800	1	201	33.44	37486	0
1_peak_3093_lociStitched	chr10	45601400	45601600	1	201	33.44	37487	0
1_peak_124959_lociStitched	chr5	64185400	64185600	1	201	33.44	37488	0
1_peak_78061_lociStitched	chr1	76323200	76324000	1	801	33.44	37489	0
1_peak_92412_lociStitched	chr2	81269800	81270200	1	401	33.4	37490	0
1_peak_125109_lociStitched	chr5	66466000	66466200	1	201	33.36	37491	0
1_peak_28416_lociStitched	chr13	31900400	31900800	1	401	33.36	37492	0
1_peak_151635_lociStitched	chr8	40925800	40926000	1	201	33.28	37493	0
1_peak_170282_lociStitched	chrX	142974400	142974800	1	401	33.28	37494	0
1_peak_101512_lociStitched	chr3	30881400	30881800	1	401	33.24	37495	0
1_peak_32050_lociStitched	chr13	83565600	83566000	1	401	33.24	37496	0
1_peak_139341_lociStitched	chr6	117378400	117379000	1	601	33.24	37497	0
1_peak_39503_lociStitched	chr14	82560200	82560600	1	401	33.2	37498	0
1_peak_142827_lociStitched	chr7	44249200	44249400	1	201	33.16	37499	0
1_peak_33357_lociStitched	chr13	108297800	108298000	1	201	33.12	37500	0
1_peak_21820_lociStitched	chr12	46692400	46692600	1	201	33.12	37501	0
1_peak_22202_lociStitched	chr12	58852000	58852600	1	601	33.12	37502	0
1_peak_163578_lociStitched	chr9	65437200	65437400	1	201	33.08	37503	0
1_peak_16096_lociStitched	chr11	88953800	88954000	1	201	33.04	37504	0
1_peak_58898_lociStitched	chr17	45190000	45190200	1	201	33.04	37505	0
1_peak_94384_lociStitched	chr2	109143200	109143600	1	401	33.04	37506	0
1_peak_74286_lociStitched	chr1	23567800	23568200	1	401	32.96	37507	0
1_peak_61743_lociStitched	chr17	87023600	87023800	1	201	32.92	37508	0
1_peak_76658_lociStitched	chr1	56871400	56871800	1	401	32.92	37509	0
1_peak_86651_lociStitched	chr2	13398800	13399400	1	601	32.82	37510	0
1_peak_105370_lociStitched	chr3	101448800	101449000	1	201	32.8	37511	0
1_peak_71292_lociStitched	chr19	29539600	29539800	1	201	32.76	37512	0
1_peak_106700_lociStitched	chr3	121428600	121428800	1	201	32.76	37513	0
1_peak_147317_lociStitched	chr7	112995000	112995600	1	601	32.76	37514	0
1_peak_168643_lociStitched	chrX	42900400	42900600	1	201	32.72	37515	0
1_peak_91037_lociStitched	chr2	64042600	64043400	1	801	32.72	37516	0
1_peak_165288_lociStitched	chr9	94146800	94147200	1	401	32.6	37517	0
1_peak_124417_lociStitched	chr5	46572400	46573400	1	1001	32.6	37518	0
1_peak_109284_lociStitched	chr4	6008600	6009400	1	801	32.56	37519	0
2_peak_170009_lociStitched	chrX	117615200	117617400	2	1002	32.56	37520	0
1_peak_131835_lociStitched	chr6	4958000	4958200	1	201	32.52	37521	0
1_peak_164807_lociStitched	chr9	80967400	80968400	1	1001	32.5	37522	0
1_peak_73707_lociStitched	chr1	13836000	13836200	1	201	32.4	37523	0
1_peak_32657_lociStitched	chr13	95849200	95849600	1	401	32.4	37524	0
1_peak_120833_lociStitched	chr4	155623400	155623600	1	201	32.32	37525	0
1_peak_147726_lociStitched	chr7	119513600	119513800	1	201	32.32	37526	0
1_peak_158701_lociStitched	chr8	127923600	127924600	1	1001	32.3	37527	0
1_peak_36112_lociStitched	chr14	30760800	30761000	1	201	32.28	37528	0
1_peak_160142_lociStitched	chr9	29694600	29694800	1	201	32.28	37529	0
1_peak_69201_lociStitched	chr18	84408000	84408200	1	201	32.28	37530	0
1_peak_170052_lociStitched	chrX	129802800	129803000	1	201	32.24	37531	0
1_peak_58740_lociStitched	chr17	36825600	36825800	1	201	32.24	37532	0
1_peak_135905_lociStitched	chr6	64764600	64765200	1	601	32.22	37533	0
1_peak_77387_lociStitched	chr1	65177600	65177800	1	201	32.2	37534	0
1_peak_67641_lociStitched	chr18	67801000	67801400	1	401	32.12	37535	0
1_peak_41184_lociStitched	chr15	3509000	3509400	1	401	32.12	37536	0
1_peak_19978_lociStitched	chr12	5136600	5136800	1	201	32.08	37537	0
1_peak_107492_lociStitched	chr3	135155400	135156200	1	801	32.08	37538	0
1_peak_3026_lociStitched	chr10	43427400	43427600	1	201	32	37539	0
1_peak_105749_lociStitched	chr3	105172000	105172200	1	201	32	37540	0
1_peak_44130_lociStitched	chr15	52236200	52236400	1	201	31.96	37541	0
1_peak_35933_lociStitched	chr14	29577600	29578400	1	801	31.92	37542	0
1_peak_153583_lociStitched	chr8	80148600	80150000	1	1401	31.92	37543	0
1_peak_13481_lociStitched	chr11	60774400	60774600	1	201	31.84	37544	0
1_peak_109902_lociStitched	chr4	13218400	13218600	1	201	31.8	37545	0
1_peak_83970_lociStitched	chr1	172617800	172618000	1	201	31.8	37546	0
1_peak_146403_lociStitched	chr7	100474800	100475000	1	201	31.72	37547	0
1_peak_19932_lociStitched	chr12	4396600	4396800	1	201	31.68	37548	0
1_peak_136812_lociStitched	chr6	85433200	85433400	1	201	31.64	37549	0
1_peak_133706_lociStitched	chr6	34315800	34316000	1	201	31.64	37550	0
1_peak_21319_lociStitched	chr12	36285400	36285800	1	401	31.64	37551	0
1_peak_31957_lociStitched	chr13	77892000	77892200	1	201	31.6	37552	0
1_peak_150689_lociStitched	chr8	25051400	25051600	1	201	31.56	37553	0
1_peak_99815_lociStitched	chr2	179261400	179262000	1	601	31.5	37554	0
2_peak_21994_lociStitched	chr12	52448000	52449000	2	802	31.5	37555	0
1_peak_55244_lociStitched	chr16	92361200	92361400	1	201	31.44	37556	0
1_peak_64732_lociStitched	chr18	35717800	35718000	1	201	31.44	37557	0
1_peak_169507_lociStitched	chrX	88044400	88044600	1	201	31.4	37558	0
1_peak_123866_lociStitched	chr5	37092200	37092400	1	201	31.4	37559	0
1_peak_168615_lociStitched	chrX	42093200	42093400	1	201	31.36	37560	0
1_peak_87260_lociStitched	chr2	25051200	25051400	1	201	31.36	37561	0
1_peak_62914_lociStitched	chr18	13064800	13065000	1	201	31.32	37562	0
1_peak_160529_lociStitched	chr9	35209200	35209400	1	201	31.32	37563	0
1_peak_62360_lociStitched	chr17	91244800	91245200	1	401	31.32	37564	0
1_peak_27683_lociStitched	chr13	16937200	16937800	1	601	31.32	37565	0
1_peak_103560_lociStitched	chr3	70735200	70736200	1	1001	31.3	37566	0
1_peak_104316_lociStitched	chr3	85827000	85827200	1	201	31.28	37567	0
1_peak_943_lociStitched	chr10	11429000	11429200	1	201	31.28	37568	0
1_peak_60785_lociStitched	chr17	73185200	73185400	1	201	31.2	37569	0
2_peak_60887_lociStitched	chr17	77297600	77298600	2	802	31.2	37570	0
1_peak_89373_lociStitched	chr2	40652600	40653000	1	401	31.16	37571	0
1_peak_123084_lociStitched	chr5	30905800	30906200	1	401	31.16	37572	0
1_peak_17167_lociStitched	chr11	101443800	101444000	1	201	31.04	37573	0
1_peak_149201_lociStitched	chr7	140034600	140035000	1	401	31.04	37574	0
1_peak_80483_lociStitched	chr1	128994600	128995400	1	801	31.04	37575	0
1_peak_86591_lociStitched	chr2	10059000	10059200	1	201	30.96	37576	0
1_peak_152682_lociStitched	chr8	67946000	67946200	1	201	30.96	37577	0
1_peak_81624_lociStitched	chr1	139437600	139437800	1	201	30.92	37578	0
1_peak_168221_lociStitched	chrX	12858800	12859000	1	201	30.92	37579	0
1_peak_168066_lociStitched	chrX	9298400	9298600	1	201	30.88	37580	0
1_peak_86715_lociStitched	chr2	14872800	14873000	1	201	30.88	37581	0
1_peak_113219_lociStitched	chr4	69533200	69534000	1	801	30.88	37582	0
1_peak_169000_lociStitched	chrX	62657800	62658200	1	401	30.84	37583	0
1_peak_78867_lociStitched	chr1	89231800	89232000	1	201	30.8	37584	0
1_peak_120938_lociStitched	chr5	3888600	3888800	1	201	30.76	37585	0
1_peak_115911_lociStitched	chr4	108793200	108793400	1	201	30.76	37586	0
1_peak_55441_lociStitched	chr16	94546200	94546400	1	201	30.72	37587	0
1_peak_20427_lociStitched	chr12	16997200	16997400	1	201	30.72	37588	0
1_peak_138307_lociStitched	chr6	104580600	104581200	1	601	30.72	37589	0
2_peak_59752_lociStitched	chr17	60078000	60079000	2	802	30.7	37590	0
1_peak_45019_lociStitched	chr15	67019200	67019600	1	401	30.68	37591	0
1_peak_64638_lociStitched	chr18	35134400	35134600	1	201	30.64	37592	0
1_peak_96605_lociStitched	chr2	137686800	137687000	1	201	30.52	37593	0
1_peak_98939_lociStitched	chr2	164770200	164770400	1	201	30.52	37594	0
1_peak_103577_lociStitched	chr3	73934200	73934800	1	601	30.48	37595	0
1_peak_95221_lociStitched	chr2	122123000	122123200	1	201	30.44	37596	0
1_peak_3538_lociStitched	chr10	55927800	55928400	1	601	30.42	37597	0
1_peak_159201_lociStitched	chr9	16558400	16559800	1	1401	30.38	37598	0
1_peak_85084_lociStitched	chr1	181923400	181923800	1	401	30.36	37599	0
1_peak_82959_lociStitched	chr1	160880400	160880800	1	401	30.36	37600	0
1_peak_5170_lociStitched	chr10	73892200	73893000	1	801	30.32	37601	0
1_peak_49212_lociStitched	chr16	5959600	5959800	1	201	30.28	37602	0
1_peak_26417_lociStitched	chr12	110846200	110846400	1	201	30.2	37603	0
1_peak_42674_lociStitched	chr15	34155800	34156000	1	201	30.16	37604	0
1_peak_15753_lociStitched	chr11	86200400	86200800	1	401	30.16	37605	0
1_peak_103055_lociStitched	chr3	61319800	61320600	1	801	30.16	37606	0
1_peak_130418_lociStitched	chr5	136086600	136086800	1	201	30.08	37607	0
1_peak_78708_lociStitched	chr1	87507400	87507800	1	401	30.08	37608	0
1_peak_10725_lociStitched	chr11	17352800	17353200	1	401	30.08	37609	0
1_peak_23886_lociStitched	chr12	81938200	81938400	1	201	30	37610	0
1_peak_63375_lociStitched	chr18	20580800	20581000	1	201	30	37611	0
1_peak_110540_lociStitched	chr4	29820200	29821000	1	801	30	37612	0
1_peak_71726_lociStitched	chr19	38042000	38042200	1	201	29.92	37613	0
1_peak_90341_lociStitched	chr2	57134400	57134600	1	201	29.92	37614	0
1_peak_85472_lociStitched	chr1	191252000	191252200	1	201	29.92	37615	0
1_peak_153329_lociStitched	chr8	76910800	76911000	1	201	29.84	37616	0
1_peak_26332_lociStitched	chr12	109709600	109709800	1	201	29.8	37617	0
1_peak_161688_lociStitched	chr9	46285000	46285200	1	201	29.8	37618	0
1_peak_36530_lociStitched	chr14	38237200	38237600	1	401	29.8	37619	0
1_peak_44927_lociStitched	chr15	65566800	65567400	1	601	29.76	37620	0
1_peak_19595_lociStitched	chr11	120306600	120307200	1	601	29.7	37621	0
1_peak_68997_lociStitched	chr18	80656800	80657400	1	601	29.7	37622	0
1_peak_73614_lociStitched	chr1	12832600	12833000	1	401	29.68	37623	0
1_peak_125489_lociStitched	chr5	70868200	70868600	1	401	29.64	37624	0
1_peak_106589_lociStitched	chr3	120832800	120833000	1	201	29.6	37625	0
1_peak_168609_lociStitched	chrX	38604800	38605000	1	201	29.56	37626	0
1_peak_27175_lociStitched	chr13	8888800	8889000	1	201	29.52	37627	0
1_peak_149780_lociStitched	chr8	8644000	8644400	1	401	29.52	37628	0
1_peak_42468_lociStitched	chr15	31273800	31274000	1	201	29.48	37629	0
1_peak_136366_lociStitched	chr6	76387800	76388200	1	401	29.48	37630	0
1_peak_168408_lociStitched	chrX	18400600	18400800	1	201	29.44	37631	0
1_peak_6884_lociStitched	chr10	87352000	87352200	1	201	29.44	37632	0
1_peak_130541_lociStitched	chr5	136715000	136715200	1	201	29.44	37633	0
1_peak_120129_lociStitched	chr4	150688000	150688200	1	201	29.44	37634	0
1_peak_76029_lociStitched	chr1	49166200	49166600	1	401	29.4	37635	0
1_peak_167184_lociStitched	chr9	113696600	113696800	1	201	29.36	37636	0
1_peak_159590_lociStitched	chr9	26456600	26456800	1	201	29.36	37637	0
1_peak_78204_lociStitched	chr1	80169200	80169800	1	601	29.34	37638	0
1_peak_73819_lociStitched	chr1	16759200	16759400	1	201	29.28	37639	0
1_peak_89870_lociStitched	chr2	52282600	52282800	1	201	29.28	37640	0
1_peak_22242_lociStitched	chr12	62874400	62874600	1	201	29.24	37641	0
1_peak_37952_lociStitched	chr14	61757800	61758000	1	201	29.2	37642	0
1_peak_69265_lociStitched	chr18	90520200	90520400	1	201	29.2	37643	0
1_peak_85319_lociStitched	chr1	188408400	188408800	1	401	29.16	37644	0
1_peak_14116_lociStitched	chr11	68138200	68138400	1	201	29.12	37645	0
1_peak_7324_lociStitched	chr10	93347400	93347600	1	201	29.08	37646	0
1_peak_71952_lociStitched	chr19	41915200	41915400	1	201	29.08	37647	0
1_peak_168444_lociStitched	chrX	20069000	20069200	1	201	29	37648	0
1_peak_79955_lociStitched	chr1	115537400	115537800	1	401	29	37649	0
1_peak_161260_lociStitched	chr9	44360000	44360400	1	401	29	37650	0
1_peak_123006_lociStitched	chr5	30540600	30540800	1	201	28.96	37651	0
1_peak_118758_lociStitched	chr4	138731800	138732000	1	201	28.92	37652	0
