#EXC Enhancers
#Created from output/EXC_5KB_STITCHED_REGION_MAP.txt
#Ranked by EXC.H3K27ac.sorted.bam
#Using cutoff of 11792.88 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EXC.H3K27ac.sorted.bam	enhancerRank	isSuper
1_peak_40469_lociStitched	chr13	100581400	100582400	1	1001	353.9	35611	0
1_peak_100974_lociStitched	chr1	193721000	193722000	1	1001	353.9	35612	0
1_peak_159086_lociStitched	chr6	89381000	89382200	1	1201	353.88	35613	0
2_peak_153551_lociStitched	chr6	13869000	13870800	2	1402	353.88	35614	0
1_peak_186462_lociStitched	chr9	25318200	25319200	1	1001	353.8	35615	0
1_peak_85765_lociStitched	chr19	49679600	49681600	1	2001	353.8	35616	0
1_peak_131246_lociStitched	chr4	62458400	62459600	1	1201	353.76	35617	0
1_peak_147442_lociStitched	chr5	111348000	111350400	1	2401	353.76	35618	0
1_peak_61195_lociStitched	chr16	13674800	13675600	1	801	353.68	35619	0
1_peak_153482_lociStitched	chr6	12141000	12142400	1	1401	353.64	35620	0
1_peak_38505_lociStitched	chr13	75236400	75238000	1	1601	353.6	35621	0
2_peak_174080_lociStitched	chr7	132849400	132851400	2	602	353.6	35622	0
1_peak_128707_lociStitched	chr4	20473800	20475000	1	1201	353.52	35623	0
1_peak_175712_lociStitched	chr8	11601400	11602600	1	1201	353.52	35624	0
1_peak_16026_lociStitched	chr11	68018600	68019200	1	601	353.4	35625	0
1_peak_28599_lociStitched	chr12	80769400	80770200	1	801	353.36	35626	0
1_peak_24545_lociStitched	chr12	24609200	24610200	1	1001	353.3	35627	0
1_peak_77656_lociStitched	chr18	39581400	39582400	1	1001	353.3	35628	0
1_peak_40613_lociStitched	chr13	102323800	102324400	1	601	353.28	35629	0
1_peak_52750_lociStitched	chr15	40037000	40038200	1	1201	353.28	35630	0
1_peak_176384_lociStitched	chr8	16098400	16100000	1	1601	353.28	35631	0
1_peak_87672_lociStitched	chr1	24073600	24075000	1	1401	353.22	35632	0
1_peak_90069_lociStitched	chr1	54981200	54982000	1	801	353.12	35633	0
1_peak_82893_lociStitched	chr19	10536800	10537400	1	601	353.1	35634	0
1_peak_36473_lociStitched	chr13	51491200	51492600	1	1401	353.08	35635	0
1_peak_120695_lociStitched	chr3	68742600	68743400	1	801	353.04	35636	0
1_peak_129192_lociStitched	chr4	32903400	32904400	1	1001	353	35637	0
2_peak_26780_lociStitched	chr12	54991800	54993400	2	602	352.96	35638	0
1_peak_37508_lociStitched	chr13	58747400	58748600	1	1201	352.92	35639	0
1_peak_154520_lociStitched	chr6	30528400	30529600	1	1201	352.92	35640	0
1_peak_154103_lociStitched	chr6	28203200	28204400	1	1201	352.8	35641	0
2_peak_136717_lociStitched	chr4	132507200	132509200	2	2002	352.8	35642	0
2_peak_179201_lociStitched	chr8	64879000	64881200	2	402	352.66	35643	0
1_peak_167413_lociStitched	chr7	58347800	58350000	1	2201	352.66	35644	0
1_peak_94162_lociStitched	chr1	123884800	123885600	1	801	352.64	35645	0
1_peak_40933_lociStitched	chr13	106169200	106169800	1	601	352.62	35646	0
1_peak_179447_lociStitched	chr8	68430000	68431800	1	1801	352.62	35647	0
1_peak_125508_lociStitched	chr3	130243000	130244000	1	1001	352.6	35648	0
1_peak_3177_lociStitched	chr10	46134400	46135800	1	1401	352.52	35649	0
1_peak_112948_lociStitched	chr2	139937600	139938800	1	1201	352.44	35650	0
2_peak_193734_lociStitched	chr9	95955800	95957600	2	1802	352.44	35651	0
1_peak_72371_lociStitched	chr17	68284800	68285800	1	1001	352.4	35652	0
2_peak_141767_lociStitched	chr5	27788400	27790400	2	2002	352.4	35653	0
1_peak_156188_lociStitched	chr6	47175400	47176000	1	601	352.32	35654	0
1_peak_180265_lociStitched	chr8	76984200	76984800	1	601	352.32	35655	0
1_peak_82114_lociStitched	chr19	4558000	4558800	1	801	352.32	35656	0
1_peak_72382_lociStitched	chr17	68571000	68572200	1	1201	352.32	35657	0
1_peak_60820_lociStitched	chr16	10878400	10879200	1	801	352.24	35658	0
1_peak_107025_lociStitched	chr2	68560800	68561600	1	801	352.24	35659	0
2_peak_95976_lociStitched	chr1	139159800	139162000	2	602	352.22	35660	0
1_peak_157415_lociStitched	chr6	65124400	65125000	1	601	352.2	35661	0
1_peak_153013_lociStitched	chr5	150253800	150254400	1	601	352.2	35662	0
1_peak_112549_lociStitched	chr2	135383400	135384400	1	1001	352.2	35663	0
1_peak_166231_lociStitched	chr7	38105200	38106400	1	1201	352.2	35664	0
1_peak_116507_lociStitched	chr2	171586000	171588000	1	2001	352.2	35665	0
1_peak_102902_lociStitched	chr2	24798600	24799200	1	601	352.14	35666	0
1_peak_175279_lociStitched	chr8	8102000	8103000	1	1001	352.1	35667	0
1_peak_46623_lociStitched	chr14	61401200	61402200	1	1001	352.1	35668	0
2_peak_103004_lociStitched	chr2	25605400	25606800	2	1402	352.1	35669	0
1_peak_417_lociStitched	chr10	8760200	8761600	1	1401	352.1	35670	0
1_peak_54917_lociStitched	chr15	72076800	72078000	1	1201	352.08	35671	0
1_peak_106179_lociStitched	chr2	58879800	58881000	1	1201	352.08	35672	0
3_peak_46607_lociStitched	chr14	61238400	61239600	3	1203	352.08	35673	0
1_peak_45869_lociStitched	chr14	51929600	51931200	1	1601	352	35674	0
1_peak_155056_lociStitched	chr6	33525400	33526600	1	1201	351.96	35675	0
1_peak_124560_lociStitched	chr3	117282200	117283000	1	801	351.92	35676	0
1_peak_83218_lociStitched	chr19	17489400	17490200	1	801	351.92	35677	0
1_peak_163874_lociStitched	chr6	136997800	136999600	1	1801	351.9	35678	0
2_peak_1666_lociStitched	chr10	23214600	23217600	2	1002	351.9	35679	0
1_peak_129007_lociStitched	chr4	31454800	31456000	1	1201	351.84	35680	0
3_peak_49805_lociStitched	chr14	119346600	119348000	3	1403	351.82	35681	0
1_peak_55781_lociStitched	chr15	77314000	77315200	1	1201	351.72	35682	0
1_peak_6606_lociStitched	chr10	84238600	84239800	1	1201	351.72	35683	0
1_peak_82497_lociStitched	chr19	6855600	6856600	1	1001	351.7	35684	0
1_peak_62105_lociStitched	chr16	22967400	22968200	1	801	351.68	35685	0
1_peak_78313_lociStitched	chr18	45913600	45914400	1	801	351.68	35686	0
1_peak_197115_lociStitched	chr9	123181400	123182000	1	601	351.66	35687	0
2_peak_172380_lociStitched	chr7	116607800	116608800	2	402	351.6	35688	0
1_peak_138408_lociStitched	chr4	142326200	142327200	1	1001	351.6	35689	0
1_peak_195881_lociStitched	chr9	112884800	112886000	1	1201	351.6	35690	0
3_peak_13308_lociStitched	chr11	41258400	41260800	3	2403	351.6	35691	0
1_peak_189850_lociStitched	chr9	50154800	50155400	1	601	351.54	35692	0
2_peak_102834_lociStitched	chr2	23569600	23571400	2	1802	351.54	35693	0
1_peak_13809_lociStitched	chr11	48426000	48427600	1	1601	351.52	35694	0
1_peak_134608_lociStitched	chr4	114421800	114423400	1	1601	351.52	35695	0
1_peak_108228_lociStitched	chr2	81135800	81136800	1	1001	351.5	35696	0
1_peak_183642_lociStitched	chr8	119077800	119078800	1	1001	351.4	35697	0
1_peak_118166_lociStitched	chr3	27503000	27504400	1	1401	351.4	35698	0
1_peak_67363_lociStitched	chr17	3736800	3737600	1	801	351.36	35699	0
1_peak_1979_lociStitched	chr10	28485600	28486200	1	601	351.3	35700	0
1_peak_196010_lociStitched	chr9	113659600	113660400	1	801	351.28	35701	0
1_peak_106908_lociStitched	chr2	67890200	67891000	1	801	351.28	35702	0
1_peak_198509_lociStitched	chrX	136825000	136825600	1	601	351.24	35703	0
1_peak_166261_lociStitched	chr7	40425600	40427200	1	1601	351.2	35704	0
1_peak_96231_lociStitched	chr1	151776800	151778600	1	1801	351.18	35705	0
2_peak_198628_lociStitched	chrX	150441200	150441800	2	602	351	35706	0
3_peak_125745_lociStitched	chr3	136100000	136101200	3	1203	351	35707	0
1_peak_168682_lociStitched	chr7	75359800	75361200	1	1401	350.98	35708	0
1_peak_150605_lociStitched	chr5	130411600	130412400	1	801	350.96	35709	0
1_peak_52245_lociStitched	chr15	36803600	36804200	1	601	350.94	35710	0
1_peak_178103_lociStitched	chr8	40417600	40418400	1	801	350.88	35711	0
1_peak_30032_lociStitched	chr12	94749800	94751200	1	1401	350.84	35712	0
3_peak_185663_lociStitched	chr9	13693800	13695200	3	1403	350.84	35713	0
2_peak_166241_lociStitched	chr7	38199800	38200600	2	802	350.8	35714	0
1_peak_109251_lociStitched	chr2	94095400	94097400	1	2001	350.8	35715	0
1_peak_140406_lociStitched	chr5	13428200	13428800	1	601	350.76	35716	0
1_peak_170544_lociStitched	chr7	97269400	97270600	1	1201	350.76	35717	0
2_peak_82492_lociStitched	chr19	6829200	6830400	2	1202	350.76	35718	0
1_peak_46200_lociStitched	chr14	55719600	55721200	1	1601	350.72	35719	0
1_peak_156244_lociStitched	chr6	47652800	47653400	1	601	350.7	35720	0
2_peak_114046_lociStitched	chr2	152427200	152427800	2	602	350.64	35721	0
1_peak_116757_lociStitched	chr2	178663800	178664600	1	801	350.64	35722	0
1_peak_3108_lociStitched	chr10	44316000	44317200	1	1201	350.52	35723	0
2_peak_71958_lociStitched	chr17	63864800	63865600	2	802	350.48	35724	0
2_peak_52949_lociStitched	chr15	42575400	42578000	2	802	350.48	35725	0
1_peak_148127_lociStitched	chr5	114416600	114417200	1	601	350.46	35726	0
1_peak_75425_lociStitched	chr18	18913200	18914600	1	1401	350.42	35727	0
1_peak_132998_lociStitched	chr4	96797400	96798200	1	801	350.4	35728	0
1_peak_60536_lociStitched	chr16	9055400	9057000	1	1601	350.4	35729	0
1_peak_97100_lociStitched	chr1	157019600	157020600	1	1001	350.3	35730	0
2_peak_128478_lociStitched	chr4	14927400	14929600	2	602	350.24	35731	0
1_peak_197535_lociStitched	chrX	23294000	23294800	1	801	350.16	35732	0
1_peak_145765_lociStitched	chr5	86825600	86826400	1	801	350.16	35733	0
1_peak_105371_lociStitched	chr2	44512000	44513400	1	1401	350.14	35734	0
1_peak_163878_lociStitched	chr6	137205800	137206400	1	601	350.1	35735	0
1_peak_110614_lociStitched	chr2	116417800	116418800	1	1001	350.1	35736	0
2_peak_73612_lociStitched	chr17	83871600	83873400	2	1402	350.1	35737	0
1_peak_23684_lociStitched	chr12	6730000	6731600	1	1601	350.08	35738	0
2_peak_14015_lociStitched	chr11	50441600	50443800	2	1002	350.02	35739	0
1_peak_179005_lociStitched	chr8	61075000	61075400	1	401	350	35740	0
1_peak_111783_lociStitched	chr2	129231800	129234600	1	2801	350	35741	0
1_peak_149159_lociStitched	chr5	121389200	121389800	1	601	349.98	35742	0
1_peak_182804_lociStitched	chr8	107522000	107523200	1	1201	349.92	35743	0
1_peak_190768_lociStitched	chr9	57975200	57976200	1	1001	349.9	35744	0
1_peak_111582_lociStitched	chr2	125940800	125941800	1	1001	349.9	35745	0
1_peak_145583_lociStitched	chr5	78584600	78585400	1	801	349.84	35746	0
1_peak_38742_lociStitched	chr13	81108400	81109400	1	1001	349.8	35747	0
1_peak_129799_lociStitched	chr4	43232800	43233800	1	1001	349.8	35748	0
2_peak_185759_lociStitched	chr9	14545800	14548000	2	802	349.8	35749	0
1_peak_40762_lociStitched	chr13	103993200	103994800	1	1601	349.76	35750	0
1_peak_154553_lociStitched	chr6	30664600	30665600	1	1001	349.7	35751	0
1_peak_195824_lociStitched	chr9	112404600	112405000	1	401	349.68	35752	0
1_peak_128593_lociStitched	chr4	16377400	16378200	1	801	349.68	35753	0
1_peak_5958_lociStitched	chr10	79883200	79884000	1	801	349.68	35754	0
1_peak_102042_lociStitched	chr2	8222600	8223400	1	801	349.68	35755	0
1_peak_87143_lociStitched	chr1	15725600	15726400	1	801	349.6	35756	0
1_peak_112942_lociStitched	chr2	139685600	139686600	1	1001	349.6	35757	0
1_peak_160001_lociStitched	chr6	97847600	97848600	1	1001	349.6	35758	0
2_peak_122858_lociStitched	chr3	96542200	96543800	2	1202	349.6	35759	0
1_peak_86929_lociStitched	chr1	11549800	11550600	1	801	349.52	35760	0
1_peak_37068_lociStitched	chr13	55180800	55182000	1	1201	349.44	35761	0
1_peak_59033_lociStitched	chr15	99940600	99941800	1	1201	349.44	35762	0
1_peak_5120_lociStitched	chr10	71484400	71485800	1	1401	349.44	35763	0
1_peak_78542_lociStitched	chr18	49997400	49999200	1	1801	349.38	35764	0
1_peak_25695_lociStitched	chr12	34641800	34642600	1	801	349.36	35765	0
1_peak_66507_lociStitched	chr16	92935800	92936600	1	801	349.36	35766	0
1_peak_12604_lociStitched	chr11	32610800	32611800	1	1001	349.3	35767	0
1_peak_53981_lociStitched	chr15	62511400	62512200	1	801	349.2	35768	0
1_peak_164602_lociStitched	chr6	148513800	148515000	1	1201	349.2	35769	0
2_peak_195103_lociStitched	chr9	107456000	107458400	2	1202	349.2	35770	0
1_peak_43863_lociStitched	chr14	25396800	25398400	1	1601	349.12	35771	0
1_peak_177011_lociStitched	chr8	24087600	24088200	1	601	349.02	35772	0
2_peak_125103_lociStitched	chr3	125941000	125944000	2	802	348.9	35773	0
1_peak_155320_lociStitched	chr6	36936800	36938000	1	1201	348.84	35774	0
2_peak_79679_lociStitched	chr18	64886400	64887200	2	802	348.8	35775	0
1_peak_182344_lociStitched	chr8	104228000	104228600	1	601	348.78	35776	0
1_peak_5749_lociStitched	chr10	78190600	78191200	1	601	348.72	35777	0
1_peak_184433_lociStitched	chr8	123055200	123056400	1	1201	348.72	35778	0
1_peak_87299_lociStitched	chr1	19389000	19390000	1	1001	348.7	35779	0
2_peak_156756_lociStitched	chr6	54192000	54193800	2	1402	348.66	35780	0
1_peak_3512_lociStitched	chr10	56582200	56583000	1	801	348.64	35781	0
1_peak_21430_lociStitched	chr11	112833800	112834600	1	801	348.64	35782	0
2_peak_137254_lociStitched	chr4	136621200	136622800	2	602	348.64	35783	0
1_peak_156520_lociStitched	chr6	51344600	51345600	1	1001	348.6	35784	0
1_peak_124395_lociStitched	chr3	114146800	114147600	1	801	348.48	35785	0
1_peak_19780_lociStitched	chr11	99369000	99370800	1	1801	348.48	35786	0
1_peak_145326_lociStitched	chr5	74129600	74130200	1	601	348.42	35787	0
1_peak_17656_lociStitched	chr11	79920000	79920800	1	801	348.4	35788	0
1_peak_131324_lociStitched	chr4	63473600	63475600	1	2001	348.4	35789	0
1_peak_133171_lociStitched	chr4	99273000	99274200	1	1201	348.36	35790	0
1_peak_13482_lociStitched	chr11	42903400	42904200	1	801	348.32	35791	0
1_peak_183284_lociStitched	chr8	112767600	112768400	1	801	348.32	35792	0
1_peak_134756_lociStitched	chr4	116854200	116855200	1	1001	348.3	35793	0
1_peak_177488_lociStitched	chr8	32445400	32446400	1	1001	348.3	35794	0
1_peak_87410_lociStitched	chr1	21838600	21839400	1	801	348.24	35795	0
1_peak_97099_lociStitched	chr1	157008400	157009200	1	801	348.24	35796	0
1_peak_99430_lociStitched	chr1	177716600	177717600	1	1001	348.2	35797	0
1_peak_60425_lociStitched	chr16	8489200	8490200	1	1001	348.2	35798	0
1_peak_27089_lociStitched	chr12	66792400	66793400	1	1001	348.2	35799	0
2_peak_144593_lociStitched	chr5	65761000	65763000	2	2002	348.2	35800	0
1_peak_72383_lociStitched	chr17	68624800	68626200	1	1401	348.18	35801	0
2_peak_26996_lociStitched	chr12	61624200	61625800	2	1002	348.16	35802	0
1_peak_173066_lociStitched	chr7	122767000	122768800	1	1801	348.12	35803	0
1_peak_163877_lociStitched	chr6	137187200	137188200	1	1001	348.1	35804	0
1_peak_74074_lociStitched	chr17	87492000	87493000	1	1001	348.1	35805	0
1_peak_141209_lociStitched	chr5	24172800	24173600	1	801	348.08	35806	0
1_peak_82666_lociStitched	chr19	7590400	7591400	1	1001	348	35807	0
1_peak_185624_lociStitched	chr9	13314400	13315400	1	1001	348	35808	0
1_peak_11579_lociStitched	chr11	21195200	21197200	1	2001	348	35809	0
1_peak_160294_lociStitched	chr6	100659800	100660800	1	1001	347.9	35810	0
1_peak_186328_lociStitched	chr9	23366600	23367600	1	1001	347.9	35811	0
1_peak_94472_lociStitched	chr1	127812800	127813800	1	1001	347.9	35812	0
1_peak_91132_lociStitched	chr1	68120000	68121400	1	1401	347.9	35813	0
4_peak_56099_lociStitched	chr15	79142200	79145600	4	1404	347.82	35814	0
1_peak_90144_lociStitched	chr1	55863000	55864200	1	1201	347.76	35815	0
1_peak_65392_lociStitched	chr16	72543800	72545000	1	1201	347.76	35816	0
1_peak_191209_lociStitched	chr9	61675800	61678200	1	2401	347.76	35817	0
1_peak_78595_lociStitched	chr18	51299600	51300600	1	1001	347.7	35818	0
1_peak_29870_lociStitched	chr12	89801400	89802400	1	1001	347.7	35819	0
1_peak_140404_lociStitched	chr5	13384000	13385000	1	1001	347.7	35820	0
1_peak_40697_lociStitched	chr13	103067600	103068600	1	1001	347.7	35821	0
1_peak_175702_lociStitched	chr8	11507800	11508600	1	801	347.68	35822	0
1_peak_164353_lociStitched	chr6	145781600	145783200	1	1601	347.68	35823	0
1_peak_106247_lociStitched	chr2	59312600	59314200	1	1601	347.52	35824	0
1_peak_1907_lociStitched	chr10	26870400	26871400	1	1001	347.5	35825	0
1_peak_4295_lociStitched	chr10	66509200	66510200	1	1001	347.4	35826	0
1_peak_64936_lociStitched	chr16	56126000	56127000	1	1001	347.4	35827	0
2_peak_19472_lociStitched	chr11	97779400	97781000	2	1602	347.36	35828	0
2_peak_95418_lociStitched	chr1	134382400	134383000	2	602	347.34	35829	0
1_peak_11301_lociStitched	chr11	17007400	17008800	1	1401	347.34	35830	0
2_peak_190369_lociStitched	chr9	55932600	55936400	2	402	347.32	35831	0
1_peak_22283_lociStitched	chr11	117954000	117955000	1	1001	347.3	35832	0
1_peak_75813_lociStitched	chr18	24039200	24039800	1	601	347.28	35833	0
1_peak_165625_lociStitched	chr7	27639600	27640400	1	801	347.28	35834	0
1_peak_150857_lociStitched	chr5	131844200	131845000	1	801	347.2	35835	0
1_peak_2355_lociStitched	chr10	39260600	39262000	1	1401	347.2	35836	0
1_peak_98119_lociStitched	chr1	165676800	165678200	1	1401	347.2	35837	0
1_peak_61562_lociStitched	chr16	17923000	17924600	1	1601	347.2	35838	0
1_peak_14096_lociStitched	chr11	51501800	51503400	1	1601	347.2	35839	0
1_peak_43646_lociStitched	chr14	24163600	24164200	1	601	347.16	35840	0
1_peak_10819_lociStitched	chr11	5779600	5780400	1	801	347.12	35841	0
1_peak_122850_lociStitched	chr3	96225800	96226800	1	1001	347.1	35842	0
1_peak_44961_lociStitched	chr14	33938200	33939200	1	1001	347.1	35843	0
2_peak_159837_lociStitched	chr6	94163000	94163800	2	802	347.04	35844	0
1_peak_44299_lociStitched	chr14	28821000	28822000	1	1001	347	35845	0
1_peak_119538_lociStitched	chr3	52891600	52892800	1	1201	346.92	35846	0
1_peak_16570_lociStitched	chr11	72700000	72701200	1	1201	346.92	35847	0
1_peak_117965_lociStitched	chr3	24540000	24541200	1	1201	346.92	35848	0
1_peak_189960_lociStitched	chr9	51335800	51336600	1	801	346.88	35849	0
2_peak_100233_lociStitched	chr1	185482400	185484000	2	1602	346.88	35850	0
2_peak_65472_lociStitched	chr16	74183000	74184800	2	402	346.86	35851	0
1_peak_35717_lociStitched	chr13	45018400	45019600	1	1201	346.8	35852	0
2_peak_57874_lociStitched	chr15	90189600	90190800	2	1202	346.8	35853	0
1_peak_141024_lociStitched	chr5	22235400	22236400	1	1001	346.7	35854	0
1_peak_59772_lociStitched	chr16	4667200	4667600	1	401	346.68	35855	0
1_peak_111920_lociStitched	chr2	130291800	130292600	1	801	346.64	35856	0
1_peak_88520_lociStitched	chr1	36628000	36629000	1	1001	346.6	35857	0
2_peak_145255_lociStitched	chr5	73645200	73647200	2	2002	346.6	35858	0
1_peak_88612_lociStitched	chr1	37088000	37088800	1	801	346.56	35859	0
1_peak_44392_lociStitched	chr14	29575200	29576000	1	801	346.56	35860	0
1_peak_55270_lociStitched	chr15	74258000	74258800	1	801	346.56	35861	0
1_peak_49676_lociStitched	chr14	117393600	117394800	1	1201	346.56	35862	0
1_peak_50775_lociStitched	chr15	11844000	11845200	1	1201	346.56	35863	0
2_peak_172613_lociStitched	chr7	118713600	118714800	2	1202	346.56	35864	0
2_peak_10955_lociStitched	chr11	6272000	6273200	2	402	346.56	35865	0
1_peak_75216_lociStitched	chr18	13901400	13902600	1	1201	346.56	35866	0
1_peak_60422_lociStitched	chr16	8074800	8075400	1	601	346.5	35867	0
1_peak_111848_lociStitched	chr2	129653800	129656000	1	2201	346.5	35868	0
1_peak_106578_lociStitched	chr2	63080200	63081000	1	801	346.48	35869	0
2_peak_184455_lociStitched	chr8	123211200	123212000	2	602	346.48	35870	0
1_peak_147260_lociStitched	chr5	110178200	110179400	1	1201	346.44	35871	0
1_peak_183357_lociStitched	chr8	115614000	115614800	1	801	346.4	35872	0
2_peak_175264_lociStitched	chr8	5297000	5297800	2	602	346.4	35873	0
1_peak_189236_lociStitched	chr9	46003600	46004400	1	801	346.4	35874	0
2_peak_36383_lociStitched	chr13	49398200	49401000	2	1002	346.36	35875	0
1_peak_59888_lociStitched	chr16	5235000	5236200	1	1201	346.32	35876	0
1_peak_36579_lociStitched	chr13	51853400	51854600	1	1201	346.2	35877	0
1_peak_20660_lociStitched	chr11	105574000	105574800	1	801	346.16	35878	0
1_peak_414_lociStitched	chr10	8742200	8743200	1	1001	346.1	35879	0
1_peak_129344_lociStitched	chr4	34671000	34671800	1	801	346.08	35880	0
1_peak_148274_lociStitched	chr5	115362800	115363600	1	801	346.08	35881	0
1_peak_193254_lociStitched	chr9	84123600	84124400	1	801	346.08	35882	0
1_peak_96988_lociStitched	chr1	155715200	155716400	1	1201	346.08	35883	0
1_peak_102225_lociStitched	chr2	13820000	13821400	1	1401	346.08	35884	0
2_peak_168107_lociStitched	chr7	66687200	66688800	2	1402	346.08	35885	0
1_peak_84935_lociStitched	chr19	42108200	42109000	1	801	346	35886	0
1_peak_94717_lociStitched	chr1	131319400	131320400	1	1001	346	35887	0
2_peak_2488_lociStitched	chr10	39842600	39844400	2	402	345.78	35888	0
2_peak_134349_lociStitched	chr4	108718000	108719600	2	402	345.76	35889	0
1_peak_66309_lociStitched	chr16	91442200	91443800	1	1601	345.76	35890	0
1_peak_17072_lociStitched	chr11	76287800	76289400	1	1601	345.76	35891	0
1_peak_38981_lociStitched	chr13	84278400	84279400	1	1001	345.7	35892	0
1_peak_41902_lociStitched	chr13	117947600	117948400	1	801	345.68	35893	0
1_peak_19866_lociStitched	chr11	100561400	100562000	1	601	345.66	35894	0
2_peak_80082_lociStitched	chr18	67706400	67707800	2	402	345.66	35895	0
1_peak_3535_lociStitched	chr10	57744000	57744800	1	801	345.6	35896	0
2_peak_151925_lociStitched	chr5	141721600	141723000	2	1002	345.52	35897	0
1_peak_58288_lociStitched	chr15	94079600	94080200	1	601	345.48	35898	0
1_peak_161360_lociStitched	chr6	113639200	113640400	1	1201	345.48	35899	0
2_peak_35015_lociStitched	chr13	40890400	40892400	2	1002	345.4	35900	0
2_peak_81510_lociStitched	chr18	80905800	80907800	2	802	345.4	35901	0
1_peak_118911_lociStitched	chr3	36942600	36944000	1	1401	345.38	35902	0
2_peak_159759_lociStitched	chr6	93750200	93751600	2	402	345.38	35903	0
1_peak_50768_lociStitched	chr15	11479000	11479800	1	801	345.36	35904	0
1_peak_17668_lociStitched	chr11	80230000	80231000	1	1001	345.3	35905	0
1_peak_174918_lociStitched	chr7	143510800	143511600	1	801	345.28	35906	0
1_peak_52967_lociStitched	chr15	43526000	43526800	1	801	345.28	35907	0
1_peak_90593_lociStitched	chr1	62799200	62800400	1	1201	345.24	35908	0
1_peak_113786_lociStitched	chr2	149748000	149749400	1	1401	345.24	35909	0
1_peak_190326_lociStitched	chr9	54945600	54947000	1	1401	345.24	35910	0
1_peak_17022_lociStitched	chr11	75852000	75853200	1	1201	345.12	35911	0
1_peak_64587_lociStitched	chr16	46376000	46377600	1	1601	345.12	35912	0
1_peak_2780_lociStitched	chr10	41634800	41635800	1	1001	345.1	35913	0
1_peak_86450_lociStitched	chr19	58358400	58359400	1	1001	345.1	35914	0
1_peak_34956_lociStitched	chr13	37512400	37513800	1	1401	345.1	35915	0
1_peak_38192_lociStitched	chr13	69057400	69058800	1	1401	345.1	35916	0
2_peak_65072_lociStitched	chr16	60592000	60593800	2	802	345.06	35917	0
1_peak_164869_lociStitched	chr7	6419600	6420400	1	801	345.04	35918	0
1_peak_128659_lociStitched	chr4	19524000	19524600	1	601	345	35919	0
1_peak_73239_lociStitched	chr17	80255400	80256600	1	1201	345	35920	0
2_peak_42118_lociStitched	chr14	9038800	9043800	2	402	345	35921	0
1_peak_130685_lociStitched	chr4	53799400	53800800	1	1401	344.96	35922	0
1_peak_166580_lociStitched	chr7	45582400	45583000	1	601	344.88	35923	0
1_peak_109814_lociStitched	chr2	103439000	103440400	1	1401	344.82	35924	0
2_peak_34685_lociStitched	chr13	34398200	34399800	2	602	344.8	35925	0
2_peak_39410_lociStitched	chr13	92845400	92847400	2	2002	344.8	35926	0
1_peak_13331_lociStitched	chr11	41652200	41653400	1	1201	344.76	35927	0
1_peak_44279_lociStitched	chr14	28398400	28399200	1	801	344.72	35928	0
1_peak_84151_lociStitched	chr19	30833000	30834000	1	1001	344.7	35929	0
2_peak_139148_lociStitched	chr4	150729000	150730400	2	802	344.68	35930	0
1_peak_185407_lociStitched	chr8	128679800	128680600	1	801	344.64	35931	0
1_peak_93410_lociStitched	chr1	94711600	94714000	1	2401	344.64	35932	0
3_peak_114036_lociStitched	chr2	152363400	152364200	3	803	344.56	35933	0
1_peak_68943_lociStitched	chr17	25539000	25540200	1	1201	344.52	35934	0
1_peak_131852_lociStitched	chr4	75744400	75745400	1	1001	344.5	35935	0
1_peak_179430_lociStitched	chr8	68247200	68248400	1	1201	344.4	35936	0
1_peak_103170_lociStitched	chr2	26525200	26527000	1	1801	344.34	35937	0
2_peak_192004_lociStitched	chr9	66938200	66939200	2	602	344.3	35938	0
1_peak_111491_lociStitched	chr2	124561800	124563000	1	1201	344.28	35939	0
1_peak_134648_lociStitched	chr4	115760200	115761200	1	1001	344.2	35940	0
1_peak_10522_lociStitched	chr11	3786400	3787200	1	801	344.16	35941	0
1_peak_91633_lociStitched	chr1	77075000	77075800	1	801	344.16	35942	0
2_peak_135677_lociStitched	chr4	125551200	125553600	2	1202	344.16	35943	0
1_peak_197315_lociStitched	chrX	11630400	11632800	1	2401	344.16	35944	0
2_peak_64056_lociStitched	chr16	41319600	41322000	2	402	344.16	35945	0
2_peak_39545_lociStitched	chr13	93633600	93637200	2	1002	344.16	35946	0
1_peak_172371_lociStitched	chr7	116331200	116332600	1	1401	344.12	35947	0
1_peak_126420_lociStitched	chr3	143687000	143688400	1	1401	344.12	35948	0
3_peak_82732_lociStitched	chr19	8830200	8831200	3	1003	344.1	35949	0
1_peak_110102_lociStitched	chr2	106674200	106675400	1	1201	344.04	35950	0
1_peak_52794_lociStitched	chr15	40886400	40887200	1	801	344	35951	0
1_peak_2194_lociStitched	chr10	33083000	33084000	1	1001	344	35952	0
1_peak_152502_lociStitched	chr5	146452400	146453400	1	1001	344	35953	0
2_peak_140288_lociStitched	chr5	8423400	8424800	2	1402	343.98	35954	0
1_peak_164265_lociStitched	chr6	143968600	143969200	1	601	343.92	35955	0
1_peak_3072_lociStitched	chr10	43439400	43440200	1	801	343.92	35956	0
1_peak_90406_lociStitched	chr1	59706600	59707600	1	1001	343.9	35957	0
1_peak_89347_lociStitched	chr1	43293600	43295000	1	1401	343.84	35958	0
1_peak_198498_lociStitched	chrX	136272200	136273800	1	1601	343.84	35959	0
1_peak_124040_lociStitched	chr3	107877200	107878200	1	1001	343.8	35960	0
